Brand Name,Shirt Name,Rating,Price,URL,No. of ratings,Colour,Sleeve,Neck,Material,Fit Type,PG
Midaas,Solid Women Round Neck Grey T-Shirt,4.5,188.0,https://www.flipkart.com/midaas-solid-women-round-neck-grey-t-shirt/p/itmcf1c24b900793?pid=TSHFKGYHHUWPZXDD&lid=LSTTSHFKGYHHUWPZXDDZENAKR&marketplace=FLIPKART&srno=s_6_207&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFKGYHHUWPZXDD.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,41,Andhra Melange,Short Sleeve,Round Neck,Pure Cotton,Regular,6
Metronaut,Striped Women Round Neck Black T-Shirt,4.0,854.0,https://www.flipkart.com/metronaut-striped-women-round-neck-black-t-shirt/p/itmfeeeearv4jeng?pid=TSHFEECUYJGNHMBA&lid=LSTTSHFEECUYJGNHMBAYBBMHO&marketplace=FLIPKART&srno=s_6_208&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFEECUYJGNHMBA.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,342,Black,Short Sleeve,Round Neck,Cotton Blend,Regular,6
Denizen From Levi's,"Printed Women Round Neck Green, Blue T-Shirt",4.3,551.0,https://www.flipkart.com/denizen-printed-women-round-neck-green-blue-t-shirt/p/itm5118ab9cd04cf?pid=TSHFN7Y5UYUYVTUP&lid=LSTTSHFN7Y5UYUYVTUPANCEZO&marketplace=FLIPKART&srno=s_6_209&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFN7Y5UYUYVTUP.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,6,Dark Green,Short Sleeve,Round Neck,Pure Cotton,Regular,6
SharkTribe,Solid Women Turtle Neck Red T-Shirt,4.2,399.0,https://www.flipkart.com/sharktribe-solid-women-turtle-neck-red-t-shirt/p/itm867f9132687de?pid=TSHFAS7YKHH2J7XN&lid=LSTTSHFAS7YKHH2J7XN0PGERF&marketplace=FLIPKART&srno=s_6_210&otracker=search&otracker1=search&fm=organic&iid=en_W3CGrCkS4J3TcPAKpdJ9chXX6zjyVXwuXqdgjID0%2Bg7iww6NmWIBaE82jChWsAEtHj%2B%2Bs3BE7rDFCodCeLta5A%3D%3D&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,1552,Burgandy,Full Sleeve,Turtle Neck,Cotton Blend,Regular,6
LEWEL,"Printed, Geometric Print Women High Neck White, Black T...",4.3,409.0,https://www.flipkart.com/lewel-printed-geometric-print-women-high-neck-white-black-t-shirt/p/itma27d44a394b6d?pid=TSHFPCJY6A8GYR2G&lid=LSTTSHFPCJY6A8GYR2G89U8WB&marketplace=FLIPKART&srno=s_6_211&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFPCJY6A8GYR2G.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,443,White,Full Sleeve,High Neck,Pure Cotton,Regular,6
Puma,Printed Women Round Neck Pink T-Shirt,4.2,713.0,https://www.flipkart.com/puma-printed-women-round-neck-pink-t-shirt/p/itmfgqhfsagzpfst?pid=TSHFGQKH7HYHUHNB&lid=LSTTSHFGQKH7HYHUHNBYTRD0T&marketplace=FLIPKART&srno=s_6_212&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFGQKH7HYHUHNB.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,1159,lilac sachet,Short Sleeve,Round Neck,Cotton Blend,Regular,6
LEWEL,"Color Block Women Hooded Neck White, Blue, Yellow T-Shi...",4.2,409.0,https://www.flipkart.com/lewel-color-block-women-hooded-neck-white-blue-yellow-t-shirt/p/itmedb3d0320a705?pid=TSHFPFGJTRWN5ZQU&lid=LSTTSHFPFGJTRWN5ZQUDC2FOH&marketplace=FLIPKART&srno=s_6_213&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFPFGJTRWN5ZQU.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,269,"Navy, White, Yellow",Full Sleeve,Hooded Neck,Pure Cotton,Regular,6
LEWEL,"Printed, Color Block Women Collared Neck Green, White, ...",4.1,419.0,https://www.flipkart.com/lewel-printed-color-block-women-collared-neck-green-white-black-t-shirt/p/itm62fedf78ac25c?pid=TSHFPCJYFUGCB4GH&lid=LSTTSHFPCJYFUGCB4GHJN2X6C&marketplace=FLIPKART&srno=s_6_214&otracker=search&otracker1=search&fm=organic&iid=en_W3CGrCkS4J3TcPAKpdJ9chXX6zjyVXwuXqdgjID0%2Bg7Ct7UOMgCE8fMDWzoA%2FJOHywmnQ9%2FwKBGb7lKjCOPMzg%3D%3D&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,40,"Olive Green, White",Full Sleeve,Collared Neck,Pure Cotton,Regular,6
Metronaut,Color Block Women Round Neck Multicolor T-Shirt,3.9,348.0,https://www.flipkart.com/metronaut-color-block-women-round-neck-multicolor-t-shirt/p/itmfghdbffm8crkh?pid=TSHFGHDB6SJEDPXH&lid=LSTTSHFGHDB6SJEDPXHRDGCG5&marketplace=FLIPKART&srno=s_6_215&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFGHDB6SJEDPXH.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,385,Multicolor,Short Sleeve,Round Neck,Pure Cotton,Regular,6
Elepants,"Printed, Graphic Print Women Round Neck White T-Shirt",4.1,288.0,https://www.flipkart.com/elepants-printed-graphic-print-women-round-neck-white-t-shirt/p/itm32959a0dc58d5?pid=TSHFS82ZYUU4VYS6&lid=LSTTSHFS82ZYUU4VYS6HZL8J8&marketplace=FLIPKART&srno=s_6_216&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFS82ZYUU4VYS6.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,55,White,Half Sleeve,Round Neck,Hosiery,Slim,6
REEBOK,Solid Women Round Neck Dark Blue T-Shirt,4.2,757.0,https://www.flipkart.com/reebok-solid-women-round-neck-dark-blue-t-shirt/p/itmfdde0e24e8919?pid=TSHFHF3FGQQVKGF7&lid=LSTTSHFHF3FGQQVKGF7UV8ZIZ&marketplace=FLIPKART&srno=s_6_217&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFHF3FGQQVKGF7.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,122,HERNVY,Half Sleeve,Round Neck,Polyester,Regular,6
Metronaut,Game of Thrones Printed Women Round Neck Green T-Shirt,3.9,359.0,https://www.flipkart.com/metronaut-game-thrones-printed-women-round-neck-green-t-shirt/p/itmff9fq8nuteszb?pid=TSHFF7HR9Q9AVBWC&lid=LSTTSHFF7HR9Q9AVBWCYFWJCU&marketplace=FLIPKART&srno=s_6_218&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFF7HR9Q9AVBWC.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,69,Blue,Short Sleeve,Round Neck,Cotton,Regular,6
The Dry State,Embroidered Women Hooded Neck Blue T-Shirt,4.2,449.0,https://www.flipkart.com/dry-state-embroidered-women-hooded-neck-blue-t-shirt/p/itmfg37sy9gyz2w5?pid=TSHFG36NXHHC7FGQ&lid=LSTTSHFG36NXHHC7FGQDMV5JT&marketplace=FLIPKART&srno=s_6_219&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFG36NXHHC7FGQ.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,781,blue,Full Sleeve,Hooded Neck,Cotton Jersey,Slim,6
LEWEL,"Printed, Color Block Women Collared Neck Red, White, Bl...",4.1,419.0,https://www.flipkart.com/lewel-printed-color-block-women-collared-neck-red-white-black-t-shirt/p/itmc208163258e1b?pid=TSHFPCJYGFH4FGMA&lid=LSTTSHFPCJYGFH4FGMABXYAJI&marketplace=FLIPKART&srno=s_6_220&otracker=search&otracker1=search&fm=organic&iid=en_W3CGrCkS4J3TcPAKpdJ9chXX6zjyVXwuXqdgjID0%2Bg4uS3jJyzTFxxZQG9rhZSQ7%2B6eNhC%2FtLjppjMg0AKo7cw%3D%3D&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,40,"Red, White",Full Sleeve,Collared Neck,Pure Cotton,Regular,6
Tap in,Color Block Women Round Neck Yellow T-Shirt,4.0,269.0,https://www.flipkart.com/tap-color-block-women-round-neck-yellow-t-shirt/p/itm3489f5ebeb70f?pid=TSHFHHZZQZ78GTFT&lid=LSTTSHFHHZZQZ78GTFTIO2ZZ0&marketplace=FLIPKART&srno=s_6_221&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFHHZZQZ78GTFT.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,1193,Mustard,Half Sleeve,Round Neck,Hosiery,Slim,6
Young Trendz,"Self Design, Solid Women Round Neck Multicolor T-Shirt",3.8,776.0,https://www.flipkart.com/young-trendz-self-design-solid-women-round-neck-multicolor-t-shirt/p/itmfgj8tyggswwhd?pid=TSHFGGVGGGAABF6S&lid=LSTTSHFGGVGGGAABF6SEOIW8J&marketplace=FLIPKART&srno=s_6_222&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFGGVGGGAABF6S.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,4163,"Black, Grey, Red",Short Sleeve,Round Neck,Pure Cotton,Smart Fit,6
Metronaut,"Printed Women Round Neck Dark Green, White T-Shirt",4.0,369.0,https://www.flipkart.com/metronaut-printed-women-round-neck-dark-green-white-t-shirt/p/itm163960ce33fad?pid=TSHFKHKYRGSTSMMG&lid=LSTTSHFKHKYRGSTSMMGCMGCOV&marketplace=FLIPKART&srno=s_6_223&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFKHKYRGSTSMMG.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,3466,White|Dark Green,Half Sleeve,Round Neck,Pure Cotton,Slim Fit,6
Young Trendz,Abstract Women Round Neck Grey T-Shirt,3.9,249.0,https://www.flipkart.com/young-trendz-abstract-women-round-neck-grey-t-shirt/p/itmf3yvpehysavyb?pid=TSHEXAZGA3UVHUWX&lid=LSTTSHEXAZGA3UVHUWXUHNVEK&marketplace=FLIPKART&srno=s_6_224&otracker=search&otracker1=search&fm=organic&iid=en_W3CGrCkS4J3TcPAKpdJ9chXX6zjyVXwuXqdgjID0%2Bg4B38mSoP6EeKOAF63ZvbK55luswcLzbWBzOIXV%2Fe8SXw%3D%3D&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,609,Grey Melange,Full Sleeve,Round Neck,Cotton Blend,Smart Fit,6
Modeve,Printed Women Round Neck Pink T-Shirt,4.1,349.0,https://www.flipkart.com/modeve-printed-women-round-neck-pink-t-shirt/p/itm9eb33747665b0?pid=TSHFQKQHXAKXWTF3&lid=LSTTSHFQKQHXAKXWTF3YRPW3Y&marketplace=FLIPKART&srno=s_6_225&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFQKQHXAKXWTF3.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,260,Meganta,Half Sleeve,Round Neck,Cotton Blend,Regular Fit,6
Levi's,Embroidered Women Round Neck Black T-Shirt,4.4,1009.0,https://www.flipkart.com/levi-s-embroidered-women-round-neck-black-t-shirt/p/itmd9e72f686fd12?pid=TSHFNF7AFUZJ6HXQ&lid=LSTTSHFNF7AFUZJ6HXQ6S1VUL&marketplace=FLIPKART&srno=s_6_226&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFNF7AFUZJ6HXQ.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,28,Black,Short Sleeve,Round Neck,Pure Cotton,Boxy,6
Metronaut,Printed Women Hooded Black T-Shirt,4.2,404.0,https://www.flipkart.com/metronaut-printed-women-hooded-black-t-shirt/p/itmf3yv6twtzbska?pid=TSHF3H8YMFAJWJ2Z&lid=LSTTSHF3H8YMFAJWJ2ZGIBFCL&marketplace=FLIPKART&srno=s_6_227&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHF3H8YMFAJWJ2Z.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,1312,Blue,Half Sleeve,Hooded,Cotton Blend,Regular,6
Young Trendz,Solid Women Round Neck Red T-Shirt,3.9,249.0,https://www.flipkart.com/young-trendz-solid-women-round-neck-red-t-shirt/p/itmf3yw2eatzgymm?pid=TSHEX7GEHHGPBAZH&lid=LSTTSHEX7GEHHGPBAZH3RTFWS&marketplace=FLIPKART&srno=s_6_228&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHEX7GEHHGPBAZH.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,8441,Red,3/4 Sleeve,Round Neck,Cotton Blend,Smart Fit,6
Tap-in,Color Block Women Hooded Neck Light Blue T-Shirt,4.1,324.0,https://www.flipkart.com/tap-in-color-block-women-hooded-neck-light-blue-t-shirt/p/itm15d22c5cf5ecc?pid=TSHFN95KGKZYHNHR&lid=LSTTSHFN95KGKZYHNHRNZZXPN&marketplace=FLIPKART&srno=s_6_229&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFN95KGKZYHNHR.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,2955,Light Blue,Full Sleeve,Hooded Neck,Hosiery,Slim,6
SharkTribe,Solid Women Turtle Neck Yellow T-Shirt,4.2,399.0,https://www.flipkart.com/sharktribe-solid-women-turtle-neck-yellow-t-shirt/p/itmb4f56f21cf89a?pid=TSHFM3Y3UM7BDART&lid=LSTTSHFM3Y3UM7BDARTFVOXNA&marketplace=FLIPKART&srno=s_6_230&otracker=search&otracker1=search&fm=organic&iid=en_W3CGrCkS4J3TcPAKpdJ9chXX6zjyVXwuXqdgjID0%2Bg7I8uZ7W9sugiHUnjaiSXtYKaD%2FxmCa2bJc6JBSTTgyrw%3D%3D&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,1552,Mustard,Full Sleeve,Turtle Neck,Cotton Blend,Slim Fit,6
Young Trendz,"Self Design, Solid Women Round Neck Multicolor T-Shirt",3.5,555.0,https://www.flipkart.com/young-trendz-self-design-solid-women-round-neck-multicolor-t-shirt/p/itmfggdczfqjd3c4?pid=TSHFGDEFH8EGP3HG&lid=LSTTSHFGDEFH8EGP3HGQZ5PHJ&marketplace=FLIPKART&srno=s_6_231&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFGDEFH8EGP3HG.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,262,"Black, Red",Short Sleeve,Round Neck,Pure Cotton,Smart Fit,6
Metronaut,Printed Women Hooded Neck White T-Shirt,4.0,402.0,https://www.flipkart.com/metronaut-printed-women-hooded-neck-white-t-shirt/p/itmfgnjuxwzagamj?pid=TSHFGNJUGGFQGZQT&lid=LSTTSHFGNJUGGFQGZQTLHNTE5&marketplace=FLIPKART&srno=s_6_232&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFGNJUGGFQGZQT.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,90,White,Half Sleeve,Hooded Neck,Pure Cotton,Regular,6
fasla,Striped Women Round Neck Multicolor T-Shirt,3.9,239.0,https://www.flipkart.com/fasla-striped-women-round-neck-multicolor-t-shirt/p/itm43bf341f8db87?pid=TSHFNV2KHHQGWPK6&lid=LSTTSHFNV2KHHQGWPK6QQABQC&marketplace=FLIPKART&srno=s_6_233&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFNV2KHHQGWPK6.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,1224,1 Pcs Maroon,Short Sleeve,Round Neck,Cotton Linen Blend,Regullar fit,6
TT,Solid Women Round Neck Multicolor T-Shirt,4.0,461.0,https://www.flipkart.com/tt-solid-women-round-neck-multicolor-t-shirt/p/itm931de000b77bf?pid=TSHFZCYFSPMPPA8Y&lid=LSTTSHFZCYFSPMPPA8Y7WSBIU&marketplace=FLIPKART&srno=s_6_234&otracker=search&otracker1=search&fm=organic&iid=en_W3CGrCkS4J3TcPAKpdJ9chXX6zjyVXwuXqdgjID0%2Bg6WJinXzOl%2FvXtKidTkXO6uWqdULGIEw7%2B%2Bj1uF8WSU5A%3D%3D&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,11,"NAVY, RED, YELLOW",Half Sleeve,Round Neck,Cotton Blend,Regular,6
FLEXIMAA,Solid Women Round Neck Black T-Shirt,4.0,207.0,https://www.flipkart.com/fleximaa-solid-women-round-neck-black-t-shirt/p/itmfhf29ps23rhhn?pid=TSHEPG5XNHYJGXPE&lid=LSTTSHEPG5XNHYJGXPEGHJYBZ&marketplace=FLIPKART&srno=s_6_235&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHEPG5XNHYJGXPE.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,2279,Black,Half Sleeve,Round Neck,Cotton Jersey,Regular,6
Tap in,"Color Block Women Round Neck White, Yellow T-Shirt",4.0,291.0,https://www.flipkart.com/tap-color-block-women-round-neck-white-yellow-t-shirt/p/itm5f40ff64ad893?pid=TSHFJFG7JNT6GN5C&lid=LSTTSHFJFG7JNT6GN5CGN2R3C&marketplace=FLIPKART&srno=s_6_236&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFJFG7JNT6GN5C.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,4899,Mustard,Short Sleeve,Round Neck,Hosiery,Slim Fit,6
Levi's,Printed Women Round Neck Reversible Grey T-Shirt,4.1,758.0,https://www.flipkart.com/levi-s-printed-women-round-neck-reversible-grey-t-shirt/p/itmfgxhjvuyhessz?pid=TSHFGXHZ5T2Z5HAZ&lid=LSTTSHFGXHZ5T2Z5HAZVWKNTR&marketplace=FLIPKART&srno=s_6_237&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFGXHZ5T2Z5HAZ.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,162,Grey,Half Sleeve,Round Neck,Pure Cotton,Regular,6
Dillinger,Striped Women Round Neck Red T-Shirt,4.2,299.0,https://www.flipkart.com/dillinger-striped-women-round-neck-red-t-shirt/p/itm0a99f7acc954a?pid=TSHFJEE768AZNXAR&lid=LSTTSHFJEE768AZNXARCUYACW&marketplace=FLIPKART&srno=s_6_238&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHFJEE768AZNXAR.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,578,Red,Short Sleeve,Round Neck,Cotton Blend,Regular Fit,6
MIDAAS,Solid Women Round Neck Pink T-Shirt,4.1,229.0,https://www.flipkart.com/midaas-solid-women-round-neck-pink-t-shirt/p/itmf95fpgthmcer6?pid=TSHF954HK6BVAFNR&lid=LSTTSHF954HK6BVAFNR075K35&marketplace=FLIPKART&srno=s_6_239&otracker=search&otracker1=search&fm=organic&iid=1e8c2927-41f5-4b2f-a073-dc60fc4c3dba.TSHF954HK6BVAFNR.SEARCH&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,640,Pink,Short Sleeve,Round Neck,Cotton Blend,Regular Fit,6
LEWEL,"Printed, Color Block Women Round Neck White, Black, Yel...",3.6,370.0,https://www.flipkart.com/lewel-printed-color-block-women-round-neck-white-black-yellow-t-shirt/p/itmd2fdefc111ef2?pid=TSHFPFGK6ECF9SG5&lid=LSTTSHFPFGK6ECF9SG5T1P2RH&marketplace=FLIPKART&srno=s_6_240&otracker=search&otracker1=search&fm=organic&iid=en_W3CGrCkS4J3TcPAKpdJ9chXX6zjyVXwuXqdgjID0%2Bg7LvqAiAUI9iXWR%2By2va0bq6pZcMAebEeaWhAOzIT2cMQ%3D%3D&ssid=qwatbxmkb40000001594640573029&qH=745024300dc73418,19,White,Half Sleeve,Round Neck,Pure Cotton,Regular,6
Puma,Solid Women Round Neck Pink T-Shirt,4.2,816.0,https://www.flipkart.com/puma-solid-women-round-neck-pink-t-shirt/p/itm19069a9dcb1c8?pid=TSHFGGPECYYY3GP7&lid=LSTTSHFGGPECYYY3GP7LIOMZP&marketplace=FLIPKART&srno=s_7_241&otracker=search&otracker1=search&fm=organic&iid=1d6f5dcc-5d61-45a7-884c-8d770f37f8e5.TSHFGGPECYYY3GP7.SEARCH&ssid=ui3qxnobts0000001594640601319&qH=745024300dc73418,77,Bridal Rose,Short Sleeve,Round Neck,Cotton Blend,Regular,7
Metronaut,Printed Women Hooded Black T-Shirt,4.2,404.0,https://www.flipkart.com/metronaut-printed-women-hooded-black-t-shirt/p/itmf3yv6twtzbska?pid=TSHF3H8YMFAJWJ2Z&lid=LSTTSHF3H8YMFAJWJ2ZGIBFCL&marketplace=FLIPKART&srno=s_7_242&otracker=search&otracker1=search&fm=organic&iid=1d6f5dcc-5d61-45a7-884c-8d770f37f8e5.TSHF3H8YMFAJWJ2Z.SEARCH&ssid=ui3qxnobts0000001594640601319&qH=745024300dc73418,1312,Blue,Half Sleeve,Hooded,Cotton Blend,Regular,7
V2 Retail Limited,Printed Women Round Neck Pink T-Shirt,4.1,199.0,https://www.flipkart.com/v2-retail-limited-printed-women-round-neck-pink-t-shirt/p/itme5824096ead7e?pid=TSHFS93N93QZ8EYM&lid=LSTTSHFS93N93QZ8EYMSXUXA7&marketplace=FLIPKART&srno=s_7_243&otracker=search&otracker1=search&fm=organic&iid=1d6f5dcc-5d61-45a7-884c-8d770f37f8e5.TSHFS93N93QZ8EYM.SEARCH&ssid=ui3qxnobts0000001594640601319&qH=745024300dc73418,160,Pink,Half Sleeve,Round Neck,Cotton Blend,Regular,7
Young Trendz,Abstract Women Round Neck Black T-Shirt,4.0,249.0,https://www.flipkart.com/young-trendz-abstract-women-round-neck-black-t-shirt/p/itmf3yvpywg7ckbp?pid=TSHEX7GEWGXEKFNT&lid=LSTTSHEX7GEWGXEKFNTYHYSHE&marketplace=FLIPKART&srno=s_7_244&otracker=search&otracker1=search&fm=organic&iid=en_GbOCkGZ%2BFODnGTfOGL1XzUOCEvMoVwVMOVmhpucQhP9bp2AMrGBH%2Bz1fTJBfGjLI906arGXSpCoHiyf4bctfCA%3D%3D&ssid=ui3qxnobts0000001594640601319&qH=745024300dc73418,236,Black,Full Sleeve,Round Neck,Cotton Blend,Smart Fit,7
Young Trendz,Solid Women Round Neck Red T-Shirt,3.9,249.0,https://www.flipkart.com/young-trendz-solid-women-round-neck-red-t-shirt/p/itmf3yw2eatzgymm?pid=TSHEX7GEHHGPBAZH&lid=LSTTSHEX7GEHHGPBAZH3RTFWS&marketplace=FLIPKART&srno=s_7_245&otracker=search&otracker1=search&fm=organic&iid=1d6f5dcc-5d61-45a7-884c-8d770f37f8e5.TSHEX7GEHHGPBAZH.SEARCH&ssid=ui3qxnobts0000001594640601319&qH=745024300dc73418,8441,Red,3/4 Sleeve,Round Neck,Cotton Blend,Smart Fit,7
Young Trendz,"Self Design, Solid Women Round Neck Multicolor T-Shirt",3.5,555.0,https://www.flipkart.com/young-trendz-self-design-solid-women-round-neck-multicolor-t-shirt/p/itmfggdczfqjd3c4?pid=TSHFGDEFH8EGP3HG&lid=LSTTSHFGDEFH8EGP3HGQZ5PHJ&marketplace=FLIPKART&srno=s_7_246&otracker=search&otracker1=search&fm=organic&iid=1d6f5dcc-5d61-45a7-884c-8d770f37f8e5.TSHFGDEFH8EGP3HG.SEARCH&ssid=ui3qxnobts0000001594640601319&qH=745024300dc73418,262,"Black, Red",Short Sleeve,Round Neck,Pure Cotton,Smart Fit,7
Tap-in,Color Block Women Hooded Neck Light Blue T-Shirt,4.1,324.0,https://www.flipkart.com/tap-in-color-block-women-hooded-neck-light-blue-t-shirt/p/itm15d22c5cf5ecc?pid=TSHFN95KGKZYHNHR&lid=LSTTSHFN95KGKZYHNHRNZZXPN&marketplace=FLIPKART&srno=s_7_247&otracker=search&otracker1=search&fm=organic&iid=1d6f5dcc-5d61-45a7-884c-8d770f37f8e5.TSHFN95KGKZYHNHR.SEARCH&ssid=ui3qxnobts0000001594640601319&qH=745024300dc73418,2955,Light Blue,Full Sleeve,Hooded Neck,Hosiery,Slim,7
APAYO,Solid Women Round Neck Multicolor T-Shirt,3.9,289.0,https://www.flipkart.com/apayo-solid-women-round-neck-multicolor-t-shirt/p/itme81e02d17c760?pid=TSHFPSJ2U5UE3GNU&lid=LSTTSHFPSJ2U5UE3GNUEFD3UH&marketplace=FLIPKART&srno=s_7_248&otracker=search&otracker1=search&fm=organic&iid=1d6f5dcc-5d61-45a7-884c-8d770f37f8e5.TSHFPSJ2U5UE3GNU.SEARCH&ssid=ui3qxnobts0000001594640601319&qH=745024300dc73418,101,Mustard,Half Sleeve,Round Neck,Pure Cotton,Regular,7
Lee,Printed Women Round Neck White T-Shirt,3.5,554.0,https://www.flipkart.com/lee-printed-women-round-neck-white-t-shirt/p/itm5fa1bfb0830b4?pid=TSHFNWH2Z9WESHQW&lid=LSTTSHFNWH2Z9WESHQWILXPWQ&marketplace=FLIPKART&srno=s_7_249&otracker=search&otracker1=search&fm=organic&iid=1d6f5dcc-5d61-45a7-884c-8d770f37f8e5.TSHFNWH2Z9WESHQW.SEARCH&ssid=ui3qxnobts0000001594640601319&qH=745024300dc73418,10,JSW-WHITE,Short Sleeve,Round Neck,Pure Cotton,Regular,7
SharkTribe,Solid Women Turtle Neck Red T-Shirt,4.2,399.0,https://www.flipkart.com/sharktribe-solid-women-turtle-neck-red-t-shirt/p/itm867f9132687de?pid=TSHFAS7YKHH2J7XN&lid=LSTTSHFAS7YKHH2J7XN0PGERF&marketplace=FLIPKART&srno=s_7_250&otracker=search&otracker1=search&fm=organic&iid=en_GbOCkGZ%2BFODnGTfOGL1XzUOCEvMoVwVMOVmhpucQhP8ghNXz7iPIy9dH5L%2FZ%2F8w7Hj%2B%2Bs3BE7rDFCodCeLta5A%3D%3D&ssid=ui3qxnobts0000001594640601319&qH=745024300dc73418,1552,Burgandy,Full Sleeve,Turtle Neck,Cotton Blend,Regular,7
